PLACE_NM,COUNTRY_NM,CARD_UTILIIZA_PRICE,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
감천문화마을,벨기에,30600,5,2020년 3분기
감천문화마을,싱가폴,30600,4,2020년 3분기
감천문화마을,덴마크,30200,5,2020년 3분기
감천문화마을,태국,29200,6,2020년 3분기
감천문화마을,베네수엘라,29000,2,2020년 3분기
감천문화마을,푸에르토리코,29000,1,2020년 3분기
감천문화마을,말레이지아,27500,3,2020년 3분기
감천문화마을,이집트,23000,1,2020년 3분기
감천문화마을,폴란드,23000,2,2020년 3분기
감천문화마을,오스트레일리아,20500,3,2020년 3분기
감천문화마을,인도네시아,14500,3,2020년 3분기
감천문화마을,이탈리아,13500,4,2020년 3분기
감천문화마을,네덜란드,10500,2,2020년 3분기
감천문화마을,오스트리아,9000,1,2020년 3분기
감천문화마을,노르웨이,8100,1,2020년 3분기
감천문화마을,아이슬랜드,7000,3,2020년 3분기
감천문화마을,코스타리카,7000,1,2020년 3분기
감천문화마을,아일랜드,6000,1,2020년 3분기
감천문화마을,허가리,1577,1,2020년 3분기
감천문화마을,미국,6677959,573,2020년 4분기
감천문화마을,프랑스,1171050,136,2020년 4분기
감천문화마을,중국,797110,53,2020년 4분기
감천문화마을,독일,677600,69,2020년 4분기
감천문화마을,영국,666800,86,2020년 4분기
감천문화마을,대만,399400,28,2020년 4분기
감천문화마을,뉴질랜드,220000,1,2020년 4분기
감천문화마을,캐나다,198500,13,2020년 4분기
감천문화마을,일본,183000,12,2020년 4분기
감천문화마을,스페인,176500,21,2020년 4분기
감천문화마을,벨기에,154000,14,2020년 4분기
감천문화마을,멕시코,128800,7,2020년 4분기
감천문화마을,러시아,116500,25,2020년 4분기
감천문화마을,룩셈부르크,102500,8,2020년 4분기
감천문화마을,벨라루스,99000,1,2020년 4분기
감천문화마을,스위스,84100,12,2020년 4분기
감천문화마을,오스트리아,73500,5,2020년 4분기
감천문화마을,스웨덴,69600,7,2020년 4분기
감천문화마을,체코,59500,6,2020년 4분기
감천문화마을,남아프리카공화국,49800,2,2020년 4분기
감천문화마을,이스라엘,49000,3,2020년 4분기
감천문화마을,덴마크,41000,5,2020년 4분기
감천문화마을,에스토니아,38000,4,2020년 4분기
감천문화마을,칠레,37500,1,2020년 4분기
감천문화마을,홍콩,35000,4,2020년 4분기
감천문화마을,베트남,33500,2,2020년 4분기
감천문화마을,핀란드,29500,5,2020년 4분기
감천문화마을,싱가폴,27800,4,2020년 4분기
감천문화마을,아랍에미레이트,26700,4,2020년 4분기
감천문화마을,말레이지아,26500,2,2020년 4분기
감천문화마을,터키,25520,3,2020년 4분기
감천문화마을,오스트레일리아,24000,2,2020년 4분기
감천문화마을,네덜란드,22000,2,2020년 4분기
감천문화마을,헝가리,22000,3,2020년 4분기
감천문화마을,이탈리아,21000,5,2020년 4분기
감천문화마을,브라질,20100,3,2020년 4분기
감천문화마을,아일랜드,20000,1,2020년 4분기
감천문화마을,폴란드,18000,4,2020년 4분기
감천문화마을,우크라이나,13000,1,2020년 4분기
감천문화마을,코스타리카,13000,1,2020년 4분기
감천문화마을,도미니카,12500,1,2020년 4분기
감천문화마을,바하마,11000,2,2020년 4분기
감천문화마을,필리핀,9000,1,2020년 4분기
감천문화마을,인도,7000,1,2020년 4분기
감천문화마을,푸에르토리코,7000,1,2020년 4분기
감천문화마을,인도네시아,6000,2,2020년 4분기
감천문화마을,포르투칼,6000,1,2020년 4분기
감천문화마을,리투아니아,4000,1,2020년 4분기
감천문화마을,미국,2385300,165,2021년 1분기
감천문화마을,영국,532500,12,2021년 1분기
감천문화마을,프랑스,188100,24,2021년 1분기
감천문화마을,중국,159017,16,2021년 1분기
감천문화마을,일본,148200,12,2021년 1분기
감천문화마을,덴마크,82000,6,2021년 1분기
감천문화마을,인도네시아,64000,3,2021년 1분기
감천문화마을,말레이지아,41500,5,2021년 1분기
감천문화마을,러시아,39700,6,2021년 1분기
감천문화마을,핀란드,38000,7,2021년 1분기
감천문화마을,네덜란드,34500,4,2021년 1분기
감천문화마을,독일,29000,3,2021년 1분기
감천문화마을,싱가폴,24500,2,2021년 1분기
감천문화마을,아일랜드,21600,5,2021년 1분기
감천문화마을,스웨덴,17500,3,2021년 1분기
감천문화마을,오스트레일리아,16500,1,2021년 1분기
감천문화마을,대만,16000,3,2021년 1분기
감천문화마을,폴란드,16000,4,2021년 1분기
감천문화마을,우크라이나,11000,2,2021년 1분기
감천문화마을,헝가리,9000,1,2021년 1분기
감천문화마을,아랍에미레이트,8900,1,2021년 1분기
감천문화마을,인도,8000,1,2021년 1분기
감천문화마을,케냐,8000,1,2021년 1분기
감천문화마을,벨기에,7000,2,2021년 1분기
감천문화마을,멕시코,3500,2,2021년 1분기
광안리해수욕장,미국,75151547,1552,2020년 1분기
광안리해수욕장,싱가폴,67968671,340,2020년 1분기
광안리해수욕장,영국,15314300,177,2020년 1분기
광안리해수욕장,홍콩,6833323,58,2020년 1분기
광안리해수욕장,일본,4237115,62,2020년 1분기
광안리해수욕장,카자흐스탄,1307700,49,2020년 1분기
광안리해수욕장,중국,1176739,24,2020년 1분기
광안리해수욕장,캐나다,944600,25,2020년 1분기
광안리해수욕장,오스트레일리아,747590,16,2020년 1분기
광안리해수욕장,베트남,744700,17,2020년 1분기
광안리해수욕장,프랑스,721970,35,2020년 1분기
광안리해수욕장,푸에르토리코,653487,4,2020년 1분기
광안리해수욕장,스웨덴,555350,10,2020년 1분기
광안리해수욕장,필리핀,516900,17,2020년 1분기
광안리해수욕장,러시아,478300,18,2020년 1분기
광안리해수욕장,인도네시아,394700,6,2020년 1분기
광안리해수욕장,콜롬비아,357700,16,2020년 1분기
광안리해수욕장,멕시코,354550,21,2020년 1분기
광안리해수욕장,포르투칼,337840,3,2020년 1분기
광안리해수욕장,이탈리아,335900,9,2020년 1분기
광안리해수욕장,인도네시아,332000,3,2020년 1분기
광안리해수욕장,보스니아헤르체고비치,312000,1,2020년 1분기
광안리해수욕장,노르웨이,290200,14,2020년 1분기
광안리해수욕장,독일,176700,12,2020년 1분기
광안리해수욕장,대만,159700,9,2020년 1분기
광안리해수욕장,페루,155000,1,2020년 1분기
광안리해수욕장,말레이지아,132900,8,2020년 1분기
광안리해수욕장,바하마,127300,2,2020년 1분기
광안리해수욕장,네덜란드,105600,5,2020년 1분기
광안리해수욕장,핀란드,100300,7,2020년 1분기
광안리해수욕장,덴마크,100000,1,2020년 1분기
광안리해수욕장,칠레,100000,1,2020년 1분기
광안리해수욕장,오스트리아,97500,2,2020년 1분기
광안리해수욕장,베네수엘라,79500,2,2020년 1분기
광안리해수욕장,오만,70900,1,2020년 1분기
광안리해수욕장,슬로바키아,64400,3,2020년 1분기
광안리해수욕장,이스라엘,63720,4,2020년 1분기
광안리해수욕장,스페인,59720,7,2020년 1분기
광안리해수욕장,아일랜드,58500,2,2020년 1분기
광안리해수욕장,터키,51200,6,2020년 1분기
광안리해수욕장,스위스,50900,2,2020년 1분기
광안리해수욕장,브라질,49600,3,2020년 1분기
광안리해수욕장,아랍에미레이트,48400,2,2020년 1분기
광안리해수욕장,루마니아,41000,2,2020년 1분기
광안리해수욕장,몽고,37700,2,2020년 1분기
광안리해수욕장,아르헨티나,34500,3,2020년 1분기
광안리해수욕장,벨기에,27600,2,2020년 1분기
광안리해수욕장,파라과이,25900,1,2020년 1분기
광안리해수욕장,사우디아라비아,24900,2,2020년 1분기
광안리해수욕장,싸이프러스,15000,1,2020년 1분기
광안리해수욕장,우크라이나,13300,1,2020년 1분기
광안리해수욕장,태국,12000,1,2020년 1분기
광안리해수욕장,에스토니아,10500,1,2020년 1분기
광안리해수욕장,미얀마,9000,1,2020년 1분기
광안리해수욕장,라오스,7000,1,2020년 1분기
광안리해수욕장,체코,7000,1,2020년 1분기
광안리해수욕장,리투아니아,2660,1,2020년 1분기
광안리해수욕장,미국,186035151,3663,2020년 2분기
광안리해수욕장,싱가폴,66207955,483,2020년 2분기
광안리해수욕장,영국,19744496,399,2020년 2분기
광안리해수욕장,중국,15527898,183,2020년 2분기
광안리해수욕장,홍콩,6918119,66,2020년 2분기
광안리해수욕장,프랑스,6668770,276,2020년 2분기
광안리해수욕장,일본,4751142,123,2020년 2분기
광안리해수욕장,독일,4186752,189,2020년 2분기
광안리해수욕장,러시아,2747280,125,2020년 2분기
광안리해수욕장,베트남,2059800,11,2020년 2분기
광안리해수욕장,오스트레일리아,1790450,74,2020년 2분기
광안리해수욕장,인도네시아,1446620,27,2020년 2분기
광안리해수욕장,캐나다,1376450,57,2020년 2분기
광안리해수욕장,이탈리아,1095000,52,2020년 2분기
광안리해수욕장,태국,1011050,22,2020년 2분기
광안리해수욕장,베네수엘라,919580,10,2020년 2분기
광안리해수욕장,필리핀,781100,24,2020년 2분기
광안리해수욕장,덴마크,740480,33,2020년 2분기
광안리해수욕장,스페인,643710,41,2020년 2분기
광안리해수욕장,아일랜드,574100,17,2020년 2분기
광안리해수욕장,스웨덴,547400,51,2020년 2분기
광안리해수욕장,카자흐스탄,502700,49,2020년 2분기
광안리해수욕장,브라질,501330,35,2020년 2분기
광안리해수욕장,네덜란드,500750,36,2020년 2분기
광안리해수욕장,카타르,482200,16,2020년 2분기
광안리해수욕장,핀란드,479340,35,2020년 2분기
광안리해수욕장,대만,419211,16,2020년 2분기
광안리해수욕장,페루,415900,18,2020년 2분기
광안리해수욕장,노르웨이,411850,27,2020년 2분기
광안리해수욕장,푸에르토리코,377100,14,2020년 2분기
광안리해수욕장,멕시코,368600,19,2020년 2분기
광안리해수욕장,온두라스,362791,2,2020년 2분기
광안리해수욕장,스위스,279950,23,2020년 2분기
광안리해수욕장,체코,272200,14,2020년 2분기
광안리해수욕장,사우디아라비아,264600,1,2020년 2분기
광안리해수욕장,바하마,258550,6,2020년 2분기
광안리해수욕장,터키,238200,14,2020년 2분기
광안리해수욕장,아랍에미레이트,209000,7,2020년 2분기
광안리해수욕장,헝가리,187000,3,2020년 2분기
광안리해수욕장,니카라과,157600,3,2020년 2분기
광안리해수욕장,짐바브웨,153400,1,2020년 2분기
광안리해수욕장,그리스,144200,16,2020년 2분기
광안리해수욕장,콜롬비아,116000,4,2020년 2분기
광안리해수욕장,보스니아헤르체고비치,13500,4,2020년 2분기
광안리해수욕장,뉴질랜드,96630,9,2020년 2분기
광안리해수욕장,오만,93300,2,2020년 2분기
광안리해수욕장,말레이지아,92100,12,2020년 2분기
광안리해수욕장,폴란드,87600,7,2020년 2분기
광안리해수욕장,쿠웨이트,80500,3,2020년 2분기
광안리해수욕장,모로코,70200,4,2020년 2분기
광안리해수욕장,칠레,65900,2,2020년 2분기
광안리해수욕장,오스트리아,61550,10,2020년 2분기
광안리해수욕장,벨기에,55620,7,2020년 2분기
광안리해수욕장,에스토니아,52500,9,2020년 2분기
광안리해수욕장,몽고,46320,3,2020년 2분기
광안리해수욕장,마카오,45000,1,2020년 2분기
광안리해수욕장,인도,28600,1,2020년 2분기
광안리해수욕장,우크라이나,25500,2,2020년 2분기
광안리해수욕장,벨라루스,23500,2,2020년 2분기
광안리해수욕장,남아프리카공화국,23300,2,2020년 2분기
광안리해수욕장,레바논,16400,2,2020년 2분기
광안리해수욕장,아이슬랜드,13100,2,2020년 2분기
광안리해수욕장,슬로바키아,11200,1,2020년 2분기
광안리해수욕장,엘살바도르,11200,2,2020년 2분기
광안리해수욕장,이스라엘,5300,1,2020년 2분기
광안리해수욕장,아르헨티나,500,1,2020년 2분기
광안리해수욕장,포르투칼,3200,1,2020년 2분기
광안리해수욕장,미국,265703681,4798,2020년 3분기
광안리해수욕장,싱가폴,84802295,471,2020년 3분기
광안리해수욕장,영국,40072171,487,2020년 3분기
광안리해수욕장,홍콩,21166822,148,2020년 3분기
광안리해수욕장,중국,11445346,166,2020년 3분기
광안리해수욕장,일본,5028040,135,2020년 3분기
광안리해수욕장,캐나다,3861680,107,2020년 3분기
광안리해수욕장,인도네시아,3734640,23,2020년 3분기
광안리해수욕장,오스트레일리아,2716205,52,2020년 3분기
광안리해수욕장,프랑스,2199800,143,2020년 3분기
광안리해수욕장,러시아,2157260,135,2020년 3분기
광안리해수욕장,베트남,2004400,18,2020년 3분기
광안리해수욕장,이탈리아,1837400,27,2020년 3분기
광안리해수욕장,바하마,1384340,15,2020년 3분기
광안리해수욕장,태국,1236690,47,2020년 3분기
광안리해수욕장,독일,1158570,78,2020년 3분기
광안리해수욕장,스위스,1148800,21,2020년 3분기
광안리해수욕장,아일랜드,950800,43,2020년 3분기
광안리해수욕장,멕시코,773700,33,2020년 3분기
광안리해수욕장,페루,721400,8,2020년 3분기
광안리해수욕장,노르웨이,705750,34,2020년 3분기
광안리해수욕장,아랍에미레이트,694400,13,2020년 3분기
광안리해수욕장,핀란드,637910,15,2020년 3분기
광안리해수욕장,스페인,632500,46,2020년 3분기
광안리해수욕장,카자흐스탄,621450,45,2020년 3분기
광안리해수욕장,인도,554438,9,2020년 3분기
광안리해수욕장,루마니아,437580,1,2020년 3분기
광안리해수욕장,브라질,431720,28,2020년 3분기
광안리해수욕장,뉴질랜드,406600,23,2020년 3분기
광안리해수욕장,오스트리아,383800,8,2020년 3분기
광안리해수욕장,스웨덴,366650,24,2020년 3분기
광안리해수욕장,대만,354950,15,2020년 3분기
광안리해수욕장,네덜란드,354350,10,2020년 3분기
광안리해수욕장,그리스,236050,15,2020년 3분기
광안리해수욕장,말레이지아,235800,6,2020년 3분기
광안리해수욕장,콜롬비아,216100,14,2020년 3분기
